index	pair_ID	pair_type	sentence_A	sentence_A_expRule	sentence_B	sentence_B_expRule	relatedness_score	entailment_label	entailment_AB	entailment_BA	sentence_A_original	sentence_B_original	sentence_A_dataset	sentence_B_dataset	SemEval_set	jpg
2147	8668	S1S1_inter	Rollerbladers are rolling in formation down a hill	S1_null	A group of rollerbladers is lining up on the street	S1_null	3.4	NEUTRAL	A_neutral_B	B_neutral_A	a group of roller bladers is lined up on the street	rollerbladers roll in formation down a hill	FLICKR	FLICKR	TRAIN	3500136982_bf7a85531e.jpg#0
2149	8663	S1S3_intra	Rollerbladers are rolling in formation down a hill	S1_null	Rollerbladers are not rolling in formation down a hill	S3_inv	4.3	CONTRADICTION	A_contradicts_B	B_contradicts_A	rollerbladers roll in formation down a hill	rollerbladers roll in formation down a hill	FLICKR	FLICKR	TRAIN	3500136982_bf7a85531e.jpg#4
2150	8669	S1S2_intra	A woman is marching with a pair of dogs	S1_null	A woman is walking with a pair of dogs	S2_lex	4.4	ENTAILMENT	A_entails_B	B_neutral_A	a woman marches with a pair of dogs	a woman marches with a pair of dogs	FLICKR	FLICKR	TRAIN	2616673985_fa4354cc53.jpg#2
2151	8674	S1S3_inter	A woman is marching with a pair of dogs	S1_null	A woman is showing a dog with very short hair at a dog show	S3_null	2.4	NEUTRAL	A_neutral_B	B_neutral_A	a woman marches with a pair of dogs	a woman shows a dog with very long hair at a dog show	FLICKR	FLICKR	TRAIN	2616673985_fa4354cc53.jpg#2
2154	8679	S1S3_intra	A skateboarder is making a jump off a ramp	S1_null	No skateboarder is making a jump off a ramp	S3_od	3.3	CONTRADICTION	A_contradicts_B	B_contradicts_A	a skateboarder makes a jump off a ramp	a skateboarder makes a jump off a ramp	FLICKR	FLICKR	TRAIN	3323988406_e3c8fce690.jpg#3
2155	8683	S1S3_inter	A skateboarder is making a jump off a ramp	S1_null	A woman dressed in black is wearing inline skates and performing a trick on a rail	S3_null	3.0	NEUTRAL	A_neutral_B	B_neutral_A	a skateboarder makes a jump off a ramp	a man dressed all in black performs a trick on a rail while wearing inline skates	FLICKR	FLICKR	TRAIN	3323988406_e3c8fce690.jpg#3
2156	8686	S1S1_inter	A man dressed in black is wearing inline skates and performing a trick on a rail	S1_null	A skateboarder is making a jump off a ramp	S1_null	2.4	NEUTRAL	A_neutral_B	B_neutral_A	a skateboarder makes a jump off a ramp	a man dressed all in black performs a trick on a rail while wearing inline skates	FLICKR	FLICKR	TRAIN	3323988406_e3c8fce690.jpg#3
2158	8684	S1S2_inter	A man dressed in black is wearing inline skates and performing a trick on a rail	S1_null	A skateboarder is jumping off a ramp	S2_null	3.0	NEUTRAL	A_neutral_B	B_neutral_A	a man dressed all in black performs a trick on a rail while wearing inline skates	a skateboarder makes a jump off a ramp	FLICKR	FLICKR	TRAIN	3323988406_e3c8fce690.jpg#1
2161	8692	S1S3_inter	Three children are running down hill	S1_null	Three children are running up a grassy hillside	S3_null	3.8	NEUTRAL	A_neutral_B	B_neutral_A	three children running down hill	three children running down a grassy hillside	FLICKR	FLICKR	TRAIN	775664534_3f6de7d413.jpg#4
2163	8689	S1S2_intra	Three children are running down a grassy hillside	S1_null	Three children are running down a hillside covered by grass	S2_expa	4.9	ENTAILMENT	A_entails_B	B_entails_A	three children running down a grassy hillside	three children running down a grassy hillside	FLICKR	FLICKR	TRAIN	775664534_3f6de7d413.jpg#3
2165	8697	S1S3_intra	A black and orange bird is standing in the grass	S1_null	A black and orange bird is not standing in the grass	S3_inv	3.4	CONTRADICTION	A_contradicts_B	B_contradicts_A	a black and orange bird in the grass	a black and orange bird in the grass	FLICKR	FLICKR	TRAIN	3547600292_6f8aac7f2e.jpg#2
2169	8705	S1S2_intra	A shirtless man is posing with a girl who is hiking in a park	S1_null	A shirtless person is posing with a girl who is hiking in a park	S2_lex	4.6	ENTAILMENT	A_entails_B	B_entails_A	a shirtless man poses with a girl hiking in a park	a shirtless man poses with a girl hiking in a park	FLICKR	FLICKR	TRAIN	2696951725_e0ae54f6da.jpg#4
2171	8709	S1S2_inter	A shirtless man is posing with a girl who is hiking in a park	S1_null	A man without a shirt is posing with the arms spread near a woman	S2_null	4.1	ENTAILMENT	A_entails_B	B_neutral_A	a shirtless man poses with a girl hiking in a park	a man without a shirt poses with his arms spread next to a woman	FLICKR	FLICKR	TRAIN	2696951725_e0ae54f6da.jpg#4
2175	8712	S1S3_inter	A man without a shirt is posing with the arms spread next to a woman	S1_null	A shirtless woman is posing with a girl who is hiking in a park	S3_null	2.9	NEUTRAL	A_neutral_B	B_neutral_A	a man without a shirt poses with his arms spread next to a woman	a shirtless man poses with a girl hiking in a park	FLICKR	FLICKR	TRAIN	2696951725_e0ae54f6da.jpg#3
2176	8716	S1S2_intra	Two white puppies are playing near a pool	S1_null	Two white puppies are playing near water	S2_lex	4.4	ENTAILMENT	A_entails_B	B_neutral_A	two white puppies play near a pool	two white puppies play near a pool	FLICKR	FLICKR	TRAIN	2275029674_6d4891c20e.jpg#4
2179	8719	S1S3_inter	Two white dogs are running together	S1_null	Two black puppies are playing near a pool	S3_null	1.6	NEUTRAL	A_neutral_B	B_neutral_A	two white dogs are running together	two white puppies play near a pool	FLICKR	FLICKR	TRAIN	2275029674_6d4891c20e.jpg#3
2183	8728	S1S3_inter	A group of people are standing around a sound mixing table	S1_null	A group of people are not looking at sound equipment	S3_null	3.7	NEUTRAL	A_neutral_B	B_contradicts_A	a group of people are standing around a sound mixing table	a group of people looking at sound equipment	FLICKR	FLICKR	TRAIN	3042380610_c5ea61eef8.jpg#0
2193	8739	S1S3_inter	A young couple is lying on a bed together	S1_null	A young couple is not lying in bed	S3_null	3.7	CONTRADICTION	A_contradicts_B	B_contradicts_A	a young couple lying on a bed together	a young couple lying in bed	FLICKR	FLICKR	TRAIN	2922981282_203f04bf9b.jpg#1
2195	8749	S1S1_inter	People are walking across a rope bridge over a rocky stream	S1_null	Three people are walking across a rope and wood bridge over a river	S1_null	4.35	NEUTRAL	A_neutral_B	B_neutral_A	people walk across a rope bridge over a rocky stream	three people are wlking across a rope and wood bridge over a river	FLICKR	FLICKR	TRAIN	96978713_775d66a18d.jpg#2
2196	8751	S1S3_intra	Four people are walking on a bridge over a body of water	S1_null	Four people are sitting on a bridge over a body of water	S3_so	4.1	NEUTRAL	A_contradicts_B	B_neutral_A	four people walk on a bridge over a body of water	four people walk on a bridge over a body of water	FLICKR	FLICKR	TRAIN	3278777548_290b881018.jpg#1
2199	8753	S1S3_intra	Several people are walking in line across a bridge	S1_null	Several people are not walking in line across a bridge	S3_inv	3.8	CONTRADICTION	A_contradicts_B	B_contradicts_A	several people walking in a line acroos a distant bridge	several people walking in a line acroos a distant bridge	FLICKR	FLICKR	TRAIN	3278777548_290b881018.jpg#4
2200	8759	S1S2_intra	A young boy is jumping into water	S1_null	A young kid is jumping into water	S2_lex	4.9	ENTAILMENT	A_entails_B	B_neutral_A	a young boy jumps into water	a young boy jumps into water	FLICKR	FLICKR	TRAIN	2297744130_f571f3a239.jpg#2
2202	8767	S1S1_inter	A child is wearing a yellow jacket and is jumping down from a rock	S1_null	A young boy is jumping into water	S1_null	2.6	NEUTRAL	A_neutral_B	B_neutral_A	a young boy jumps into water	a child wearing a yellow jacket is jumping down from a rock	FLICKR	FLICKR	TRAIN	2297744130_f571f3a239.jpg#2
2211	8791	S1S3_inter	A girl is skipping rope on a sidewalk	S1_null	A boy is jumping rope on a sidewalk near a parking garage	S3_null	3.8	NEUTRAL	A_neutral_B	B_neutral_A	a girl jumps rope on a sidewalk	a girl jumping rope on a sidewalk near a parking garage	FLICKR	FLICKR	TRAIN	2330843604_b8d75d6ac7.jpg#3
2212	8794	S1S1_inter	A girl is jumping rope on a sidewalk near a parking garage	S1_null	A girl is skipping rope on a sidewalk	S1_null	4.3	ENTAILMENT	A_entails_B	B_neutral_A	a girl jumps rope on a sidewalk	a girl jumping rope on a sidewalk near a parking garage	FLICKR	FLICKR	TRAIN	2330843604_b8d75d6ac7.jpg#3
2216	8796	S1S3_intra	People are clustered around a bonfire at night	S1_null	People are clustered around a bonfire at morning	S3_so	3.6	NEUTRAL	A_neutral_B	B_neutral_A	people are clustered around a bonfire at night	people are clustered around a bonfire at night	FLICKR	FLICKR	TRAIN	1807169176_7f5226bf5a.jpg#2
2223	8813	S1S2_intra	Two dogs are running through the park	S1_null	Two animals are running through the park	S2_lex	4.5	ENTAILMENT	A_entails_B	B_neutral_A	two dogs run through the park	two dogs run through the park	FLICKR	FLICKR	TRAIN	2663248626_f000f2661d.jpg#4
2225	8822	S1S2_intra	A boy is speeding down a steep slide	S1_null	A kid is speeding down a steep slide	S2_lex	4.8	ENTAILMENT	A_entails_B	B_neutral_A	a boy speeding down a steep slide	a boy speeding down a steep slide	FLICKR	FLICKR	TRAIN	2426781076_e3f4d2685c.jpg#0
2228	8830	S1S1_inter	A boy is speeding down a steep slide	S1_null	A boy is wearing all black and is sliding down a blow up yellow slide	S1_null	3.9	NEUTRAL	A_neutral_B	B_neutral_A	a boy speeding down a steep slide	a boy wearing all black is sliding down a blow up yellow slide	FLICKR	FLICKR	TRAIN	2426781076_e3f4d2685c.jpg#0
2238	8844	S1S2_inter	A small white dog is running across a lawn	S1_null	A brown and white dog with a brown and black bandanna is quickly running 	S2_null	2.8	NEUTRAL	A_neutral_B	B_neutral_A	a small white dog running across a lawn	a brown and white dog with a brown and black bandanna running very fast	FLICKR	FLICKR	TRAIN	3556390715_65c6d1e88b.jpg#2
2240	8848	S1S1_inter	A brown and white dog with a brown and black bandanna is running very fast	S1_null	A small white dog is running across a lawn	S1_null	3.4	NEUTRAL	A_neutral_B	B_neutral_A	a small white dog running across a lawn	a brown and white dog with a brown and black bandanna running very fast	FLICKR	FLICKR	TRAIN	3556390715_65c6d1e88b.jpg#2
2242	8846	S1S2_inter	A brown and white dog with a brown and black bandanna is running very fast	S1_null	A small white dog is running in a lawn	S2_null	2.9	NEUTRAL	A_neutral_B	B_neutral_A	a brown and white dog with a brown and black bandanna running very fast	a small white dog running across a lawn	FLICKR	FLICKR	TRAIN	3556390715_65c6d1e88b.jpg#0
2246	8852	S1S3_intra	A black dog on a leash is walking in the water	S1_null	A white dog on a leash is walking in the water	S3_so	3.6	NEUTRAL	A_neutral_B	B_neutral_A	a black dog on a leash walking in water	a black dog on a leash walking in water	FLICKR	FLICKR	TRAIN	527968666_1fcddf81ab.jpg#2
2247	8856	S1S3_inter	A black dog on a leash is walking in the water	S1_null	The dog is on a leash and is walking in the water	S3_null	4.3	ENTAILMENT	A_entails_B	B_neutral_A	a black dog on a leash walking in water	the dog is on a leash and is walking out of the water	FLICKR	FLICKR	TRAIN	527968666_1fcddf81ab.jpg#2
2248	8859	S1S3_intra	A little girl in a green coat and a boy holding a red sled are walking in the snow	S1_null	A little girl in a green coat and a boy holding a red sled are lying in the snow	S3_so	3.7	NEUTRAL	A_neutral_B	B_neutral_A	a little girl in a green coat and a boy holding a red sled walk in the snow	a little girl in a green coat and a boy holding a red sled walk in the snow	FLICKR	FLICKR	TRAIN	406248253_27b5eba25a.jpg#0
2249	8862	S1S2_inter	A little girl in a green coat and a boy holding a red sled are walking in the snow	S1_null	A child is wearing a coat and is carrying a red sled near a child in a green and black coat	S2_null	3.8	NEUTRAL	A_neutral_B	B_neutral_A	a little girl in a green coat and a boy holding a red sled walk in the snow	child wearing a green bay coat carrying a red sled behind a child in a green and black coat	FLICKR	FLICKR	TRAIN	406248253_27b5eba25a.jpg#0
2253	8869	S1S2_intra	A boy is sitting in a seat	S1_null	A toddler is sitting in a seat	S2_lex	3.7	NEUTRAL	A_neutral_B	B_neutral_A	a boy sits in his seat	a boy sits in his seat	FLICKR	FLICKR	TRAIN	2228167286_7089ab236a.jpg#1
2257	8875	S1S1_inter	A boy is sitting in a seat	S1_null	A toddler is sitting down	S1_null	4.2	NEUTRAL	A_neutral_B	B_neutral_A	a toddler is sitting down	a boy sits in his seat	FLICKR	FLICKR	TRAIN	2228167286_7089ab236a.jpg#3
2258	8876	S1S2_intra	A dog is catching a black frisbee	S1_null	A dog is biting a black frisbee	S2_lex	4.1	NEUTRAL	A_neutral_B	B_neutral_A	a dog catches black frisbee	a dog catches black frisbee	FLICKR	FLICKR	TRAIN	429851331_b248ca01cd.jpg#1
2262	8878	S1S2_intra	A large wet yellow dog is retrieving a toy	S1_null	A large wet yellow dog is holding a toy	S2_lex	4.3	NEUTRAL	A_neutral_B	B_neutral_A	a large wet yellow dog retrives his toy	a large wet yellow dog retrives his toy	FLICKR	FLICKR	TRAIN	429851331_b248ca01cd.jpg#2
2263	8879	S1S3_intra	A large wet yellow dog is retrieving a toy	S1_null	A large wet yellow cat is retrieving a toy	S3_so	2.9	NEUTRAL	A_neutral_B	B_neutral_A	a large wet yellow dog retrives his toy	a large wet yellow dog retrives his toy	FLICKR	FLICKR	TRAIN	429851331_b248ca01cd.jpg#2
2268	8892	S1S3_inter	A woman is walking in a city street	S1_null	A man is wearing a long black jacket and a brown hat and is walking past a park with a lot of blooming trees	S3_null	1.6	NEUTRAL	A_neutral_B	B_neutral_A	a woman walks on a city street	a woman wearing a long black jacket and a brown hat is walking beside a park with a lot of blooming trees	FLICKR	FLICKR	TRAIN	3105315670_5f86f73753.jpg#1
2270	8894	S1S2_intra	Two people are riding motorbikes	S1_null	Motorbikes are being ridden by two people	S2_top	4.9	ENTAILMENT	A_entails_B	B_entails_A	two people on motorbikes	two people on motorbikes	FLICKR	FLICKR	TRAIN	3104400277_1524e4f758.jpg#4
2273	8902	S1S1_inter	Two people are riding motorbikes	S1_null	Dirt bikers are riding on a trail	S1_null	3.6	NEUTRAL	A_neutral_B	B_neutral_A	two people on motorbikes	dirt bikers on a trail	FLICKR	FLICKR	TRAIN	3104400277_1524e4f758.jpg#4
2276	8901	S1S3_inter	Dirt bikers are riding on a trail	S1_null	Two people are not riding motorbikes	S3_null	2.7	NEUTRAL	A_neutral_B	B_neutral_A	dirt bikers on a trail	two people on motorbikes	FLICKR	FLICKR	TRAIN	3104400277_1524e4f758.jpg#0
2277	8903	S1S2_intra	A man is leaning against a pole and is surrounded by people	S1_null	A man is leaning against a pole and is surrounded	S2_lex	4.2	ENTAILMENT	A_entails_B	B_neutral_A	a man leaning against a pole surrounded by people	a man leaning against a pole surrounded by people	FLICKR	FLICKR	TRAIN	2930622766_fa8f84deb1.jpg#1
2282	8914	S1S2_intra	A man and a woman are standing in front of an art gallery and are looking at a map	S1_null	A man and a woman are standing in front of an art gallery and are looking at a signboard 	S2_lex	3.8	NEUTRAL	A_neutral_B	B_neutral_A	a man and woman are standing in front of an art gallery, looking at a map	a man and woman are standing in front of an art gallery, looking at a map	FLICKR	FLICKR	TRAIN	3523471597_87e0bf3b21.jpg#1
2283	8915	S1S3_intra	A man and a woman are standing in front of an art gallery and are looking at a map	S1_null	A man and a woman are sitting in front of an art gallery and are looking at a map	S3_so	3.4	NEUTRAL	A_contradicts_B	B_neutral_A	a man and woman are standing in front of an art gallery, looking at a map	a man and woman are standing in front of an art gallery, looking at a map	FLICKR	FLICKR	TRAIN	3523471597_87e0bf3b21.jpg#1
2285	8924	S1S3_intra	A little dog is running on the sand	S1_null	No little dog is running on the sand	S3_od	2.5	CONTRADICTION	A_contradicts_B	B_contradicts_A	a little dog running on sand	a little dog running on sand	FLICKR	FLICKR	TRAIN	3123463486_f5b36a3624.jpg#2
2289	8934	S1S2_inter	One boy in orange shorts is standing on a rock cliff over the water and the other boy in black shorts is jumping of it into the water	S1_null	Two males are standing on a cliff edge and one is jumping into the sea	S2_null	3.9	ENTAILMENT	A_entails_B	B_neutral_A	one boy in orange shorts standing on a rock cliff over water, while the other boy in black shorts jumps off into the water	two males on a cliff edge and one is jumping into the water	FLICKR	FLICKR	TRAIN	632251903_b36701a5e9.jpg#2
2293	8944	S1S3_inter	A boy is playing a game with wooden blocks	S1_null	A woman in blue shirt is looking at her hand near a stack of blocks on table	S3_null	2.0	NEUTRAL	A_neutral_B	B_neutral_A	a boy plays a game with wooden blocks	boy in blue shirt looking at someone's hand near stack of blocks on table	FLICKR	FLICKR	TRAIN	3295391572_cbfde03a10.jpg#0
2295	8941	S1S2_intra	A boy in blue shirt is looking at his hand near a stack of blocks on table	S1_null	The boy in blue shirt is looking at his hand near the stack of blocks on table	S2_det	4.9	ENTAILMENT	A_entails_B	B_entails_A	boy in blue shirt looking at someone's hand near stack of blocks on table	boy in blue shirt looking at someone's hand near stack of blocks on table	FLICKR	FLICKR	TRAIN	3295391572_cbfde03a10.jpg#4
2296	8942	S1S3_intra	A boy in blue shirt is looking at his hand near a stack of blocks on table	S1_null	A woman in blue shirt is looking at her hand near a stack of blocks on table	S3_so	3.1	NEUTRAL	A_neutral_B	B_neutral_A	boy in blue shirt looking at someone's hand near stack of blocks on table	boy in blue shirt looking at someone's hand near stack of blocks on table	FLICKR	FLICKR	TRAIN	3295391572_cbfde03a10.jpg#4
2298	8949	S1S3_intra	A woman in a bikini is pulling a dog on a leash at the beach	S1_null	A woman in a bikini is pulling a cat on a leash at the beach	S3_so	3.9	NEUTRAL	A_neutral_B	B_neutral_A	a woman in a bikini pulls a dog on a leash at the beach	a woman in a bikini pulls a dog on a leash at the beach	FLICKR	FLICKR	TRAIN	2786299623_a3c48bd318.jpg#2
2299	8952	S1S2_inter	A woman in a bikini is pulling a dog on a leash at the beach	S1_null	A woman is standing at the beach with an animal on a leash	S2_null	3.815	NEUTRAL	A_neutral_B	B_neutral_A	a woman in a bikini pulls a dog on a leash at the beach	a woman is standing at the beach with her dog on a leash	FLICKR	FLICKR	TRAIN	2786299623_a3c48bd318.jpg#2
2300	8956	S1S1_inter	A woman is standing at the beach with a dog on a leash	S1_null	A woman in a bikini is pulling a dog on a leash at the beach	S1_null	3.3	NEUTRAL	A_neutral_B	B_neutral_A	a woman in a bikini pulls a dog on a leash at the beach	a woman is standing at the beach with her dog on a leash	FLICKR	FLICKR	TRAIN	2786299623_a3c48bd318.jpg#2
2303	8957	S1S2_intra	A small group of people are standing and two are sitting on the couch	S1_null	A small group of people are standing and two are sitting on the sofa	S2_lex	4.8	ENTAILMENT	A_entails_B	B_entails_A	a small group of people standing while two sit on the couch	a small group of people standing while two sit on the couch	FLICKR	FLICKR	TRAIN	3052038928_9f53aa2084.jpg#2
2304	8965	S1S1_inter	A small group of people are standing and two are sitting on the couch	S1_null	A group of five young adults are lounging indoors	S1_null	3.1	NEUTRAL	A_neutral_B	B_neutral_A	a small group of people standing while two sit on the couch	a group of five young adults lounging indoors	FLICKR	FLICKR	TRAIN	3052038928_9f53aa2084.jpg#2
2306	8972	S1S2_inter	The red and brown dog is digging its nose inside a holiday gift bag	S1_null	The dog has its head inside a red and green gift bag	S2_null	4.1	NEUTRAL	A_neutral_B	B_neutral_A	the red-brown dog digs his nose to investigate a holiday gift bag	a dog has it's head inside a red and green gift bag	FLICKR	FLICKR	TRAIN	337647771_3b819feaba.jpg#4
2310	8980	S1S3_inter	The rider is biking in the snow and wearing a red jacket	S1_null	A cyclist is biking in a snowy forest at day	S3_null	3.2	NEUTRAL	A_neutral_B	B_neutral_A	the rider is biking in the snow and wearing a red jacket	cyclist in snowy forest at night	FLICKR	FLICKR	TRAIN	3242808166_8638150274.jpg#4
2312	8983	S1S1_inter	A cyclist is biking in a snowy forest at night	S1_null	The rider is biking in the snow and wearing a red jacket	S1_null	3.8	NEUTRAL	A_neutral_B	B_neutral_A	cyclist in snowy forest at night	the rider is biking in the snow and wearing a red jacket	FLICKR	FLICKR	TRAIN	3242808166_8638150274.jpg#3
2316	8992	S1S1_inter	A young girl in a bikini is jumping on the beach	S1_null	A girl with a bikini is playing in the dunes	S1_null	3.9	NEUTRAL	A_neutral_B	B_neutral_A	a girl with a bikini plays in the dunes	a young girl in a bikini jumping on the beach	FLICKR	FLICKR	TRAIN	322103537_184367bf88.jpg#1
2318	8987	S1S3_intra	A young girl in a bikini is jumping on the beach	S1_null	A young girl in a bikini is sitting on the beach	S3_so	3.6	NEUTRAL	A_neutral_B	B_contradicts_A	a young girl in a bikini jumping on the beach	a young girl in a bikini jumping on the beach	FLICKR	FLICKR	TRAIN	322103537_184367bf88.jpg#3
2322	9001	S1S3_inter	A boy is wearing a white hat and is running on the beach	S1_null	A little kid is wearing a hat and is walking in the dry sand	S3_null	3.7	NEUTRAL	A_neutral_B	B_neutral_A	a boy wearing a white hat is running on the beach	a little kid wearing a hat is walking in the wet sand	FLICKR	FLICKR	TRAIN	3623331945_df0f51d7dd.jpg#0
2324	8998	S1S2_inter	A little kid is wearing a hat and is walking in the wet sand	S1_null	A white hat is being worn by a boy which is running on the beach	S2_null	3.4	NEUTRAL	A_neutral_B	B_neutral_A	a little kid wearing a hat is walking in the wet sand	a boy wearing a white hat is running on the beach	FLICKR	FLICKR	TRAIN	3623331945_df0f51d7dd.jpg#2
2326	9006	S1S2_intra	A man in a black hat is reaching for a box	S1_null	A person in a black hat is reaching for a box	S2_lex	4.6	ENTAILMENT	A_entails_B	B_neutral_A	a man in a black hat reaches into a box	a man in a black hat reaches into a box	FLICKR	FLICKR	TRAIN	358607894_5abb1250d3.jpg#0
2332	9021	S1S1_inter	A blond child is going down a slide and throwing up his arms	S1_null	A young girl with a heart tank top is raising her hands as she is sliding	S1_null	3.5	NEUTRAL	A_neutral_B	B_neutral_A	blond child throws up her arms as she travels down slide	a young girl with a heart tank top raises her hands as she slides	FLICKR	FLICKR	TRAIN	1573017288_4d481856e2.jpg#4
2334	9019	S1S2_inter	A young girl with a heart tank top is raising her hands as she is sliding	S1_null	A blond kid is going down a slide and throwing up his arms	S2_null	2.8	NEUTRAL	A_neutral_B	B_neutral_A	a young girl with a heart tank top raises her hands as she slides	blond child throws up her arms as she travels down slide	FLICKR	FLICKR	TRAIN	1573017288_4d481856e2.jpg#3
2338	9030	S1S1_inter	A brown dog is running after a black dog on a rocky shore	S1_null	Two dogs are playing on a beach	S1_null	4.1	NEUTRAL	A_neutral_B	B_neutral_A	two dogs playing on a beach	a brown dog is running after a black dog on a rocky shore	FLICKR	FLICKR	TRAIN	1056873310_49c665eb22.jpg#2
2339	9024	S1S2_intra	A brown dog is running after a black dog on a rocky shore	S1_null	A brown dog is running after a dark dog on a rocky shore	S2_lex	4.6	ENTAILMENT	A_entails_B	B_neutral_A	a brown dog is running after a black dog on a rocky shore	a brown dog is running after a black dog on a rocky shore	FLICKR	FLICKR	TRAIN	1056873310_49c665eb22.jpg#0
2341	9031	S1S2_intra	Two dogs are playing on a rocky beach	S1_null	Two dogs are playing on a beach made of rocks	S2_expa	4.7	ENTAILMENT	A_entails_B	B_entails_A	two dogs playing on a rocky beach	two dogs playing on a rocky beach	FLICKR	FLICKR	TRAIN	524282699_71e678a6bd.jpg#3
2342	9039	S1S1_inter	Two dogs are playing on a rocky beach	S1_null	A black dog is approaching a golden dog on pebbly beach	S1_null	3.6	NEUTRAL	A_neutral_B	B_neutral_A	two dogs playing on a rocky beach	a black dog is approaching a golden dog on pebbly beach	FLICKR	FLICKR	TRAIN	524282699_71e678a6bd.jpg#3
2343	9033	S1S2_intra	A black dog is approaching a golden dog on pebbly beach	S1_null	A black animal is approaching a golden dog on pebbly beach	S2_lex	4.5	ENTAILMENT	A_entails_B	B_neutral_A	a black dog is approaching a golden dog on pebbly beach	a black dog is approaching a golden dog on pebbly beach	FLICKR	FLICKR	TRAIN	524282699_71e678a6bd.jpg#2
2345	9038	S1S3_inter	A black dog is approaching a golden dog on pebbly beach	S1_null	Two dogs are playing on a sandy beach	S3_null	3.1	NEUTRAL	A_neutral_B	B_neutral_A	a black dog is approaching a golden dog on pebbly beach	two dogs playing on a rocky beach	FLICKR	FLICKR	TRAIN	524282699_71e678a6bd.jpg#2
2347	9044	S1S2_inter	A large white dog is jumping in the air over a snowy area	S1_null	A large white animal is jumping up in the snow	S2_null	4.3	ENTAILMENT	A_entails_B	B_neutral_A	a large white dog is jumping in the air over a snowy area	a large white dog jumping up in the snow	FLICKR	FLICKR	TRAIN	2100909581_b7dde5b704.jpg#1
2348	9045	S1S3_inter	A large white dog is jumping in the air over a snowy area	S1_null	A small white dog is jumping up in the snow	S3_null	3.6	NEUTRAL	A_neutral_B	B_neutral_A	a large white dog is jumping in the air over a snowy area	a large white dog jumping up in the snow	FLICKR	FLICKR	TRAIN	2100909581_b7dde5b704.jpg#1
2352	9050	S1S3_intra	Two young boys are wearing hats and sticking their colored tongues out	S1_null	Two young girls are wearing hats and sticking their colored tongues out	S3_so	3.6	NEUTRAL	A_neutral_B	B_neutral_A	two young boys wearing hats and sticking their colored tongues out	two young boys wearing hats and sticking their colored tongues out	FLICKR	FLICKR	TRAIN	2570365455_41cc9a7d2b.jpg#4
2353	9054	S1S3_inter	Two young boys are wearing hats and sticking their colored tongues out	S1_null	Two kids are not sticking out blue and green colored tongues	S3_null	3.8	NEUTRAL	A_neutral_B	B_contradicts_A	two young boys wearing hats and sticking their colored tongues out	two kids are sticking their blue and green colored tongues out	FLICKR	FLICKR	TRAIN	2570365455_41cc9a7d2b.jpg#4
2355	9058	S1S2_intra	A dog is standing on the side of a mountain	S1_null	A dog is standing on a mountain	S2_lex	4.1	ENTAILMENT	A_entails_B	B_neutral_A	a dog standing on the side of a mountain	a dog standing on the side of a mountain	FLICKR	FLICKR	TRAIN	2112921744_92bf706805.jpg#1
2358	9066	S1S1_inter	A white dog is standing on a grassy hillside	S1_null	A dog is standing on the side of a mountain	S1_null	3.5	NEUTRAL	A_neutral_B	B_neutral_A	a dog standing on the side of a mountain	a white dog is standing on a grassy hillside	FLICKR	FLICKR	TRAIN	2112921744_92bf706805.jpg#1
2361	9070	S1S3_intra	Two boys are laying in the ocean close to the beach	S1_null	Two boys are laying in the ocean far to the beach	S3_so	3.8	CONTRADICTION	A_contradicts_B	B_contradicts_A	two boys are laying in the ocean close to the beach	two boys are laying in the ocean close to the beach	FLICKR	FLICKR	TRAIN	2674784195_704f6b79d0.jpg#0
2362	9071	S1S2_inter	Two children are rolling in muddy water	S1_null	Two boys are laying in the water close to the beach	S2_null	2.5	NEUTRAL	A_neutral_B	B_neutral_A	two children are rolling in muddy water	two boys are laying in the ocean close to the beach	FLICKR	FLICKR	TRAIN	2674784195_704f6b79d0.jpg#3
2364	9075	S1S1_inter	Two children are rolling in muddy water	S1_null	Two boys are laying in the ocean close to the beach	S1_null	2.8	NEUTRAL	A_neutral_B	B_neutral_A	two children are rolling in muddy water	two boys are laying in the ocean close to the beach	FLICKR	FLICKR	TRAIN	2674784195_704f6b79d0.jpg#3
2370	9083	S1S3_inter	A brown and black dog is pointing the nose upwards	S1_null	A black and brown cat is eyeing a fly	S3_null	1.5	NEUTRAL	A_neutral_B	B_neutral_A	brown and black dog with it's nose pointed upwards	a black and brown dog eyeing a fly	FLICKR	FLICKR	TRAIN	3474330484_a01d8af624.jpg#4
2371	9086	S1S3_intra	A large man is sitting in a military accessories store	S1_null	A small man is sitting in a military accessories store	S3_so	3.9	NEUTRAL	A_neutral_B	B_neutral_A	a large man sits in a military accessories store	a large man sits in a military accessories store	FLICKR	FLICKR	TRAIN	3393343330_b13df4d8ec.jpg#0
2376	9094	S1S2_intra	A grey dog is bouncing a soccer ball on its head in a grass field	S1_null	A grey dog is bouncing a soccer ball on its head on a lawn	S2_lex	4.6	ENTAILMENT	A_entails_B	B_neutral_A	a grey dog is bouncing a soccer ball on his head in a grass field	a grey dog is bouncing a soccer ball on his head in a grass field	FLICKR	FLICKR	TRAIN	539750844_02a07ec524.jpg#3
